Year (coverage),Area,population_group,is_synthetic,regional_smoking_history_rate,regional_binge_drinking_rate,regional_insufficient_physical_activity_rate,regional_unhealthy_diet_rate,regional_overweight_rate,regional_obesity_rate,regional_risk_score,screening_risk_category
1st Quarter 2025,Pampanga,Adult,1,0.01540948646510508,0.04105756773180156,0.03245565759754182,0.044416927504328185,0.022168334881161215,0.01354636031140004,0.0282,Low
2nd Quarter 2025,Sultan Kudarat,Adult,1,0.07676267198973409,0.09044164824980395,0.003421971911313895,0.005765666215156484,0.04576887431382334,0.022073501105011762,0.0407,Low
3rd Quarter 2025,Isabela,Adult,1,0.023524004765273974,0.0463979245659549,0.07416713533257137,0.10678325864915368,0.014607257971855856,0.0238717246300563,0.0482,Low
3rd Quarter 2025,Batangas,Adult,1,0.08767277290305125,0.0729109814293911,0.004109697673659217,0.07163982068470082,0.1355570482947787,0.0014041078317496302,0.0622,Low
2nd Quarter 2025,Leyte,Adult,1,0.08098742460512424,0.09838704619340811,0.005043747321325905,0.003658676813397029,0.023629825533382814,0.004871266842980044,0.0361,Low
2nd Quarter 2025,Bulacan,Adult,1,0.08016575165227122,0.03888519774801553,0.024530545162079937,0.03662971640381858,0.0021505752351645277,0.02112109661852642,0.0339,Low
2nd Quarter 2025,City of Iligan,Adult,1,0.023196647710266388,0.09854833882071236,0.03269979048189165,0.0,0.03030529781502544,0.0,0.0308,Low
2nd Quarter 2025,Region 11,Adult,1,0.03483355267093378,0.03455688819764312,0.14139050068792247,0.04049582760064605,0.09699706885206676,0.007456855297003051,0.0593,Low
3rd Quarter 2025,Camarines Sur,Adult,1,0.019818550162952524,0.02895269972694442,0.069620364661323,0.07434158372236413,0.07977627058927156,0.007108253325112305,0.0466,Low
1st Quarter 2025,Quezon City,Adult,1,0.0009704858137808986,0.01460010275732146,0.0009633498886795685,0.025974767368841696,0.009612091111491694,0.0,0.0087,Low
2nd Quarter 2025,City of Cebu,Adult,1,0.08046474081762094,0.18834688346883469,0.24052932018681888,0.04312979300005766,0.25653001210863174,0.04246670126275731,0.1419,Low
3rd Quarter 2025,Surigao del Sur,Adult,1,0.0813891498057932,0.024904165926226803,0.0224289812393694,0.04680003046381153,0.1216521540453403,0.021654692696301187,0.0531,Low
3rd Quarter 2025,Quezon City,Adult,1,0.0042925850475592385,0.020229907944920123,0.014191186606828311,0.002833642225864261,0.0,0.004269609570052231,0.0076,Low
3rd Quarter 2025,Kalinga,Adult,1,0.05356287584481933,0.08674365387685594,0.019783406950135703,0.0,0.039593422383055715,0.018479591293704432,0.0364,Low
1st Quarter 2025,City of Cagayan De Oro,Adult,1,0.0094714053761501,0.12499248301160623,0.007186240904444044,0.0013530579108785856,0.0,0.0008719706536773108,0.024,Low
1st Quarter 2025,City of Tacloban,Adult,1,0.03913589433541066,0.08743372709515394,0.0013022044460980374,0.0,0.0004185657148172263,0.0,0.0214,Low
3rd Quarter 2025,Oriental Mindoro,Adult,1,0.08288781867185084,0.061701939645650156,0.05470993681792073,0.02416824990058764,0.0915477400256263,0.024908319710157733,0.0567,Low
2nd Quarter 2025,Region 2,Adult,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Cagayan De Oro,Adult,1,0.049495846280677276,0.08396220432494134,0.008053776396727757,0.0,0.05288857885725157,0.012239203500539033,0.0344,Low
1st Quarter 2025,Abra,Adult,1,0.05561166894421009,0.02109203255896857,0.0,0.0067138019131364746,0.045273602281504365,0.026498722595211216,0.0259,Low
1st Quarter 2025,Antique,Adult,1,0.04438959559521549,0.07471046136320486,0.00672109360167078,0.006607176760964496,0.013309284222517563,0.011372697930510727,0.0262,Low
1st Quarter 2025,Agusan del Sur,Adult,1,0.11506064101219811,0.08246828143021914,0.029638950054174967,0.06427597777078746,0.04241375694662892,0.012128202439621125,0.0577,Low
2nd Quarter 2025,Zamboanga del Norte,Adult,1,0.08417199566691128,0.07751511339413636,0.03228849984275081,0.06396547506726771,0.030488870251948144,0.008124541356536324,0.0494,Low
2nd Quarter 2025,Batanes,Adult,1,0.04404270808056297,0.22033487017714148,0.04331472943460325,0.1616112594030575,0.04355738898325649,0.0479252608590148,0.0935,Low
1st Quarter 2025,City of Muntinlupa,Adult,1,0.0,0.003738384305906647,0.0,0.0036671769857941398,0.1007583579591982,0.0,0.018,Low
1st Quarter 2025,Tarlac,Adult,1,0.0398318784351762,0.02583252505657937,0.00978014872292273,0.0012285806660200453,0.020352408664726804,0.007161332040090527,0.0174,Low
3rd Quarter 2025,Region 9,Adult,1,0.029927647445735586,0.0,0.032602499451874586,0.029297303222977418,0.04677702258276694,0.01834027625520719,0.0262,Low
1st Quarter 2025,Isabela,Adult,1,0.036693943531027784,0.004192038059182699,0.08515574614927174,0.09112343269705929,0.03912708450244152,0.02369485648237334,0.0467,Low
1st Quarter 2025,Biliran,Adult,1,0.054820587169264225,0.04956505980427691,0.023378035520115983,0.027999275099673794,0.032348677056904675,0.014769844146429865,0.0338,Low
2nd Quarter 2025,Surigao del Norte,Adult,1,0.027499100233939176,0.051995231239877635,0.047788824905524566,0.10995141263271549,0.05536935396796833,0.0013833903185171855,0.049,Low
1st Quarter 2025,Davao del Norte,Adult,1,0.0,0.039973692959252995,0.0,0.12028966653657691,0.11129179133602185,0.0029197924345576226,0.0457,Low
2nd Quarter 2025,Dinagat Islands,Adult,1,0.00871501272264631,0.011323155216284988,0.0008905852417302799,0.006933842239185751,0.05960559796437659,0.010623409669211195,0.0163,Low
2nd Quarter 2025,Rizal,Adult,1,0.04717310630866623,0.1053481772538747,0.0,0.0,0.02082514734774067,0.09443352979698756,0.0446,Low
1st Quarter 2025,Region 3,Adult,1,0.05248031951840704,0.05906807131280389,0.030488249594813614,0.019292949756888167,0.017010013892104655,0.007691595276684417,0.031,Low
2nd Quarter 2025,Samar,Adult,1,0.046125162127107655,0.07336251621271077,0.0,0.005850086467790748,0.00020265888456549936,0.0013915910073497623,0.0212,Low
2nd Quarter 2025,City of Cotabato,Adult,1,0.5209468512728896,0.9289861545332738,0.0,0.024966502903081732,0.02733363108530594,0.005270209915140688,0.2513,Moderate
2nd Quarter 2025,Pangasinan,Adult,1,0.044091004111211765,0.007421085638631454,0.003344714654031078,0.015817713051355306,0.44253013727266394,0.0,0.0855,Low
1st Quarter 2025,City of Caloocan,Adult,1,0.006448412698412698,0.003935904071773637,0.01240079365079365,0.021415631469979296,0.05227743271221532,0.017285628019323672,0.019,Low
1st Quarter 2025,Masbate,Adult,1,0.15451415261532228,0.06311711985416983,0.040128614107043395,0.00415210896754266,0.23092308471315004,0.0,0.0821,Low
3rd Quarter 2025,Surigao del Norte,Adult,1,0.06748664832497168,0.047600744457031885,0.07159329988671306,0.10770351189512867,0.12071128014241787,0.020735555915196633,0.0726,Low
2nd Quarter 2025,Region 11,Adult,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0833,Low
1st Quarter 2025,City of Marikina,Adult,1,0.06047700170357751,0.05945485519591141,0.17299829642248724,0.18228279386712096,0.06609880749574105,0.08398637137989778,0.1042,Low
1st Quarter 2025,City of San Juan,Adult,1,0.0025571600481347776,0.027978339350180504,0.052196149217809865,0.01895306859205776,0.15959687123947053,0.0,0.0435,Low
1st Quarter 2025,Aklan,Adult,1,0.002508576329331046,0.0,0.010441680960548885,0.01839622641509434,0.05364493996569468,0.042774442538593485,0.0213,Low
3rd Quarter 2025,City of Lapu-Lapu,Adult,1,0.028320597328355596,0.05742868809426588,0.03394971708569095,0.10365746952108733,0.013970716910692411,0.023303972466896108,0.0434,Low
3rd Quarter 2025,City of Davao,Adult,1,0.011647711356378508,0.05117933777802678,0.09331615216538741,0.11142921172054457,0.06893943638299065,0.0025883803014174465,0.0565,Low
2nd Quarter 2025,Southern Leyte,Adult,1,0.014448817501684218,0.11674289969152218,0.004644895933056767,0.004183952061837393,0.07357373329078466,0.0,0.0356,Low
1st Quarter 2025,Basilan,Adult,1,0.5,0.0,0.0,0.0,0.0,0.5,0.1667,Low
2nd Quarter 2025,Pampanga,Adult,1,0.060310544476285165,0.03260424586233113,0.023978010409965497,0.036244809637990524,0.023934148195800923,0.005512018246681093,0.0304,Low
1st Quarter 2025,Eastern Samar,Adult,1,0.008783267728100582,0.07114740614534987,0.0,0.0035838082368838493,0.0,0.011632689031196757,0.0159,Low
1st Quarter 2025,Mountain Province,Adult,1,0.0,0.007232415022718122,0.002918847414735147,0.01670788520158739,0.08746477253120147,0.0,0.0191,Low
3rd Quarter 2025,City of Davao,Adult,1,0.04596099402327776,0.04291601132431582,0.2543598615916955,0.17579742057250708,0.13082101289713746,0.002912865681031771,0.1088,Low
2nd Quarter 2025,Misamis Oriental,Adult,1,0.0031111420677486013,0.0,0.0001509136077639247,0.005165888881149729,0.005456107357618816,0.016867497852383274,0.0051,Low
2nd Quarter 2025,Region 4A,Adult,1,0.0959731193455145,0.1386680719182728,0.03600922457242437,0.14892153895920945,0.10423871189907233,0.0,0.0873,Low
2nd Quarter 2025,Catanduanes,Adult,1,0.009497883839688437,0.25345242116557715,0.3969439863294057,0.0,0.06778667514455461,0.00406342519919725,0.122,Low
1st Quarter 2025,Masbate,Adult,1,0.032077299142145556,0.23891938013098424,0.003274605663684162,0.007356332441656674,0.278445254127848,0.02354487593395443,0.0973,Low
1st Quarter 2025,Bataan,Adult,1,0.014413958781135416,0.004796750537362498,0.006361423694525224,0.011063345555696042,0.033411303578202045,0.015204197749399418,0.0142,Low
2nd Quarter 2025,Bukidnon,Adult,1,0.004068190623789229,0.058378797239703864,0.030016649737688094,0.045106128988345186,0.010680963799909945,0.018058158895043825,0.0277,Low
3rd Quarter 2025,City of Olongapo,Adult,1,0.014768015022298724,0.05740943588138643,0.01222517799859166,0.008000156482278382,0.0016039433534152257,0.00031296455676394646,0.0157,Low
1st Quarter 2025,Region 7,Adult,1,0.040692860892104395,0.06689971266078279,0.06339320017965465,0.0701410721919491,0.0585690398757569,0.0,0.0499,Low
1st Quarter 2025,Sultan Kudarat,Adult,1,0.08037565556775217,0.022274057811928285,0.005656177582632029,0.0072493596780095135,0.047673496767898525,0.0002591779485303086,0.0272,Low
1st Quarter 2025,City of Davao,Adult,1,0.04778502146605184,0.09216091588487836,0.2785784703450469,0.20533948163460009,0.1116457306408014,0.0,0.1226,Low
2nd Quarter 2025,Biliran,Adult,1,0.04327777945209608,0.05641782948072692,0.04712033995358789,0.03402549651909225,0.08198969289653718,0.0,0.0438,Low
1st Quarter 2025,Antique,Adult,1,0.03804058572266878,0.057098407412967234,0.015291291946995647,0.015748461318012472,0.024618911800428512,0.005329093712897635,0.026,Low
3rd Quarter 2025,Region 11,Adult,1,0.0755573307506601,0.09170110034604523,0.15716161619732,0.07949584851773173,0.07204209097560717,0.007176285121469296,0.0805,Low
2nd Quarter 2025,Aurora,Adult,1,0.08185648779278722,0.04818854050481266,0.05500475069194861,0.1111661915974718,0.019787664725079524,0.020324699467096294,0.0561,Low
3rd Quarter 2025,City of Parañaque,Adult,1,0.0023065833733781835,0.0061989428159538685,0.0007208073041806823,0.033061028351753965,0.0,0.0019702066314271987,0.0074,Low
3rd Quarter 2025,Laguna,Adult,1,0.05459811521945877,0.045188622150494254,0.004827228450387619,0.00017291564598403413,0.009567999077783221,0.03905011671806104,0.0256,Low
1st Quarter 2025,Rizal,Adult,1,0.06106179869368615,0.10852453525372635,0.005911907553173673,0.037045720984759674,0.075464746273656,0.0825154915424552,0.0618,Low
2nd Quarter 2025,Basilan,Adult,1,0.4293018904445448,0.005468094715788115,0.033405380992322084,0.041841409123169235,0.015759081231047165,0.020098070843280212,0.091,Low
2nd Quarter 2025,City of Butuan,Adult,1,0.053756242310197586,0.0234855612651082,0.01252080770065861,0.013154085546790185,0.015614822320330029,0.016465223999421002,0.0225,Low
2nd Quarter 2025,Davao Oriental,Adult,1,0.006659635965940161,0.06667447855636278,0.00414030153894227,0.11360440590578862,0.0037692367783766895,0.015682368564955862,0.0351,Low
1st Quarter 2025,Zamboanga Sibugay,Adult,1,0.015190366451361615,0.060469343373689505,0.016277711058456944,0.021990327501704047,0.017251452497646792,0.020529715342919277,0.0253,Low
3rd Quarter 2025,Laguna,Adult,1,0.03522978670117294,0.07315189714905873,0.025441415870100598,0.06123471219267855,0.0787452519096715,0.12359644362816713,0.0662,Low
1st Quarter 2025,Sorsogon,Adult,1,0.04871401415386025,0.06177999679362389,0.02686485124705128,0.024563131255296248,0.1382749696539404,0.005496644756429929,0.0509,Low
2nd Quarter 2025,Region 10,Adult,1,0.0005184825743324537,0.08257499717493469,0.020147701061559834,0.02859298453193653,0.0013128244670597385,0.001788100160197821,0.0225,Low
2nd Quarter 2025,City of Iligan,Adult,1,0.016187392877547134,0.0681774900019044,0.03542182441439726,0.0402780422776614,0.02447152923252714,0.008093696438773567,0.0321,Low
3rd Quarter 2025,Marinduque,Adult,1,0.032877882152006835,0.03928266438941076,0.0,0.0,0.01430401366353544,0.007685738684884714,0.0157,Low
2nd Quarter 2025,Laguna,Adult,1,0.006048099338693563,0.054849184071554306,0.0,0.0,0.019791617108330557,0.0673676197725867,0.0247,Low
1st Quarter 2025,Batanes,Adult,1,0.05562579013906448,0.1400126422250316,0.08438685208596713,0.07332490518331226,0.06731984829329962,0.0897597977243995,0.0851,Low
3rd Quarter 2025,Isabela,Adult,1,0.023343766301512782,0.0476395409494001,0.034637454355764215,0.0654896974439228,0.02604655712050078,0.024572900365153888,0.037,Low
2nd Quarter 2025,Zamboanga del Sur,Adult,1,0.07269761193211417,0.06994214898692183,0.016340854878951552,0.034025169303320266,0.006031859183505607,0.009088915087873222,0.0347,Low
3rd Quarter 2025,Rizal,Adult,1,0.03824694925680605,0.0816368864536988,0.024878041801977082,0.05701635169740061,0.06930516015507647,0.0019098439221184246,0.0455,Low
2nd Quarter 2025,Tarlac,Adult,1,0.03143885199342288,0.04208930363663542,0.0053492493967413355,0.006283499540882786,0.01912276580751244,0.00547737513079502,0.0183,Low
2nd Quarter 2025,Bohol,Adult,1,0.31811706811706814,0.7481384356384356,0.027097902097902096,0.25106837606837606,0.6221024346024346,0.021610334110334112,0.3314,Moderate
2nd Quarter 2025,City of Iloilo,Adult,1,0.011808380395718968,0.0227676632044548,0.002448560483393231,0.004067769835314561,0.021029975119466054,0.0053512894435448835,0.0112,Low
1st Quarter 2025,Region 12,Adult,1,0.0191743559656515,0.015331484345831778,0.002741479545575764,0.01770761107259054,0.031401674755986986,0.040660835244546376,0.0212,Low
2nd Quarter 2025,Masbate,Adult,1,0.04190376051459673,0.16937778327560613,0.004793419099455715,0.0,0.21316798614547253,0.0032471548738248392,0.0721,Low
3rd Quarter 2025,Batangas,Adult,1,0.10666800326651964,0.07063359723030431,0.034093076249761614,0.0287214118406447,0.08957745514647994,0.12064362172920161,0.0751,Low
1st Quarter 2025,Occidental Mindoro,Adult,1,0.1418003715588583,0.158554298260429,0.006502280020266846,0.06529302482688736,0.0704272926870461,0.0195406181388279,0.077,Low
2nd Quarter 2025,Northern Samar,Adult,1,0.06615821213196169,0.02072475236717876,0.0,0.001255218708216225,0.10996807378503015,0.008745599912680438,0.0345,Low
1st Quarter 2025,Special Geographic Area (SGA),Adult,1,0.5,0.0,0.0,0.0,0.0,0.5,0.1667,Low
1st Quarter 2025,City of Puerto Princesa,Adult,1,0.016228315612758813,0.13864017907106882,0.0,0.012031337437045327,0.06673195299384443,0.02280358142137661,0.0427,Low
2nd Quarter 2025,Albay,Adult,1,0.01711199791793181,0.032770885746508195,0.01984471241433157,0.034983083195974665,0.016526416240131864,0.012796044070443307,0.0223,Low
1st Quarter 2025,Dinagat Islands,Adult,1,0.0733052221861823,0.11385014596172559,0.0471942912747324,0.06681803438209537,0.07476483944210185,0.010055141096334739,0.0643,Low
3rd Quarter 2025,Albay,Adult,1,0.04163816689466484,0.016501367989056086,0.06927582079343365,0.0005343707250341997,0.028898768809849523,0.022806942544459644,0.0299,Low
3rd Quarter 2025,Ifugao,Adult,1,0.0069753760820237,0.02554836540885789,0.0008404067568703252,0.0,0.0963946550130263,0.10963106143373393,0.0399,Low
3rd Quarter 2025,City of Malabon,Adult,1,0.02620967741935484,0.06610023041474654,0.013872887864823349,0.004560291858678955,0.025537634408602152,0.023521505376344086,0.0266,Low
2nd Quarter 2025,Cebu,Adult,1,0.010508971072867081,0.11373123398022703,0.09177956792383742,0.06457341633101428,0.0945075064079092,0.0,0.0625,Low
2nd Quarter 2025,Batanes,Adult,1,0.028553693358162633,0.1750465549348231,0.019863438857852266,0.08752327746741155,0.043761638733705775,0.0931098696461825,0.0746,Low
2nd Quarter 2025,City of Manila,Adult,1,0.0,0.023496570720795668,0.0015621244893054553,0.005185513837280239,0.0033183591222524173,0.001783964653467177,0.0059,Low
3rd Quarter 2025,Siquijor,Adult,1,0.00938566552901024,0.0781783276450512,0.0,0.009279010238907849,0.04447525597269625,0.0,0.0236,Low
1st Quarter 2025,Lanao del Sur,Adult,1,0.38988926943037844,0.003393356165822705,0.5,0.41124745235643895,0.0022587355283339985,0.9272687159876453,0.3723,Moderate
3rd Quarter 2025,Camiguin,Adult,1,0.0,0.04945249028611798,0.0032673966796185096,0.00017661603673613564,0.0,0.0030907806428823736,0.0093,Low
3rd Quarter 2025,Tawi-Tawi,Adult,1,0.5,0.0,0.5,0.0,0.5,0.5,0.3333,Moderate
3rd Quarter 2025,Region 8,Adult,1,0.0034266231619137933,0.01225910698800292,0.017682124163230166,0.0072119733730948475,0.04131443829582816,0.002013550524365365,0.014,Low
2nd Quarter 2025,Samar,Adult,1,0.16348144225677563,0.09649545082559091,0.004356616762143167,0.009892649111827854,0.030953641746497857,0.0,0.0509,Low
1st Quarter 2025,Davao del Sur,Adult,1,0.06846919935097634,0.07570077770939405,0.07171431768589492,0.2092961450232194,0.02333128182174229,6.99378951491076e-05,0.0748,Low
2nd Quarter 2025,Samar,Adult,1,0.10471462953412412,0.1649475674746433,0.0,0.0,0.01731992435963555,0.0,0.0478,Low
1st Quarter 2025,City of Cotabato,Adult,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0833,Low
3rd Quarter 2025,City of Angeles,Adult,1,0.03216800875396313,0.0002805757414213967,0.0012064756881120058,0.0031564770909907128,0.039785640133554054,0.008192811649504785,0.0141,Low
2nd Quarter 2025,Leyte,Adult,1,0.05154212720894831,0.02283407240717453,0.0006784036005030114,0.000645310741941889,0.03153749420874975,0.00885233966510027,0.0193,Low
2nd Quarter 2025,Region 7,Adult,1,0.0049500599693949295,0.11736941147276563,0.08416652880598867,0.12399706356755863,0.18800663799164563,0.07112060052111337,0.0983,Low
2nd Quarter 2025,Sarangani,Adult,1,0.03534668721109399,0.00650231124807396,0.0,0.0,0.010693374422187981,0.014915254237288136,0.0112,Low
3rd Quarter 2025,City of Mandaue,Adult,1,0.02308467741935484,0.021723790322580646,0.02036290322580645,0.054838709677419356,0.011391129032258064,0.004586693548387096,0.0227,Low
1st Quarter 2025,Mountain Province,Adult,1,0.003949325537262143,0.005052059291173001,0.00010257988408473098,0.0,0.0813202031081705,0.02905575216700005,0.0199,Low
2nd Quarter 2025,Zamboanga del Norte,Adult,1,0.0025899958141481793,0.01584519324682573,0.027678945165341147,0.04317531742709641,0.009017022464071439,0.009357122924515139,0.0179,Low
3rd Quarter 2025,City of Malabon,Adult,1,0.0,0.0018615040953090098,0.013296457823635784,0.008988405488777789,0.004201680672268907,0.013136900329752154,0.0069,Low
